index,transcriber_tag,expert_tag_1,score_1,expert_tag_2,score_2,expert_tag_3,score_3
749,community,facilities,0.765836201,company,0.763341756,recreation,0.757919322
837,crowded,facilities,0.751684081,media,0.723577441,attitudes,0.714784946
186,anythings_possible,facilities,0.74853555,information,0.740477369,preparedness,0.723168866
2069,medals,facilities,0.744075347,decorations,0.736965115,starsandstripes,0.736695768
2226,multilingual,facilities,0.741088427,attitudes,0.735375844,malary,0.711993293
1214,famous,facilities,0.735769964,benefits,0.734851666,leadershi,0.723763097
3881,whywefight,fightinfacts,0.783075884,combat,0.777076676,combatstress,0.717818512
3880,whyfight,fightinfacts,0.776660762,aggression,0.727290539,combat,0.722907145
1270,fightthepower,fightinfacts,0.773788774,aggression,0.7668726,combatstress,0.733008548
1261,fightforwhatyoubelievein,fightinfacts,0.709266352,duty,0.644257189,training,0.622392441
3394,stillfighting,fightinfacts,0.699400491,combat,0.689278376,combatstress,0.635246115
1269,fightthegoodfight,fightinfacts,0.611320502,combatstress,0.562488955,combat,0.559534104
1781,ishouldnthavetofightformyrights,fightinfacts,0.489357415,duty,0.476239938,vindictiveness,0.45591664
1272,films,films,1,promotions,0.716163452,media,0.685565986
1271,film,films,0.964806359,promotions,0.691810182,discharge,0.669357543
2219,movies,films,0.890212936,magazines,0.623171938,promotions,0.620289133
2218,movie,films,0.874714058,promotions,0.613973938,aficourses,0.610882462
3520,theaters,films,0.710549272,shows,0.709492925,mess,0.669113515
1602,hollywood,films,0.695574995,promotions,0.628087946,aficourses,0.569604937
1318,food,food,1,rations,0.816082248,supplies,0.733752626
1322,foods,food,0.910341583,rations,0.823873771,supplies,0.774217646
1323,foodservice,food,0.898474544,rations,0.724222686,supplies,0.631292983
1319,foodie,food,0.857630785,rations,0.698129034,supplies,0.639453672
1320,foodprofessionals,food,0.830915456,rations,0.636517102,supplies,0.608227696
1056,eating,food,0.82073569,rest,0.641291296,rations,0.637659652
2191,morefood,food,0.807385239,rations,0.695427204,supplies,0.670389558
804,cooking,food,0.795209775,rations,0.693877463,preparedness,0.637785368
925,diet,food,0.769417634,rations,0.766914493,reccenters,0.652332898
2439,nutritionist,food,0.761772744,rations,0.697421696,supplies,0.597867111
805,cooks,food,0.751745758,rations,0.650001183,preparedness,0.646514318
803,cook,food,0.748022709,rations,0.697911198,name,0.690280956
3474,takeaway,food,0.737576596,billeting,0.701966912,returnees,0.684965521
3126,sandwiches,food,0.737057523,rations,0.654252906,krations,0.50927999
475,breadline,food,0.70807084,rations,0.706097491,supplies,0.605299028
2641,pie,food,0.70687443,rations,0.669900469,programpreferences,0.622161706
600,chef,food,0.677320227,leadershi,0.609366664,headquarters,0.601616462
2062,meat,food,0.67724067,rations,0.620684936,combat,0.557677131
1647,hungry,food,0.672438539,rations,0.663186224,ups,0.639310102
1855,kitchenpatrol,food,0.654493626,mess,0.572059155,homefront,0.538827908
1290,fish,food,0.653691852,rations,0.620955602,dischargees,0.567884148
2642,pigfood,food,0.641016172,furloughs,0.52750524,rations,0.518174724
1920,letsgetthisbread,food,0.615969881,rations,0.571644927,furtherservice,0.521477421
364,beefstew,food,0.495969917,rations,0.376068504,1in10rations,0.350444754
1334,foreignpolicy,foreignpolicy,1,politicalviews,0.743623042,currentevents,0.664058953
1329,foreignaffairs,foreignpolicy,0.940252056,allies,0.658348004,politicalviews,0.654438529
1332,foreigninterests,foreignpolicy,0.851149929,promotions,0.697410984,allies,0.696321814
1335,foreignservices,foreignpolicy,0.843333329,returnees,0.723037162,usos,0.710310903
1759,internationalrelations,foreignpolicy,0.842816808,currentevents,0.656088336,politicalviews,0.650076052
1337,foreigntrade,foreignpolicy,0.779556948,mediainfluence,0.647197573,media,0.638689109
1331,foreigninterest,foreignpolicy,0.758157708,anxieties,0.747008186,promotions,0.732470535
322,backwards,forwardareas,0.802719558,adjustment,0.784949588,reassignment,0.77788846
3598,traveltime,forwardareas,0.773581323,orientation,0.773018689,lengthofservice,0.770078977
120,airpower,forwardareas,0.759914442,equipment,0.745726738,comabtflying,0.734428401
103,airborne,forwardareas,0.759396636,orientation,0.734339828,groundpersonnel,0.728140738
102,airborn,forwardareas,0.751617891,equipment,0.751164929,ups,0.748577689
3597,travelingtimeadded,forwardareas,0.747849855,returnees,0.747132556,billeting,0.74235011
2531,othersfirst,forwardareas,0.71048796,adjustment,0.710031215,currentevents,0.709455809
2044,marching,forwardareas,0.706714239,rotation,0.690027196,orientation,0.68269556
2574,paratopers,forwardareas,0.686229247,groundpersonnel,0.682459817,equipment,0.662794677
2388,northernfield,forwardareas,0.672388642,ncos,0.664642817,usos,0.641077837
1360,france,france,1,attitudetowardfrance,0.839244974,espiritdcorps,0.691770298
1372,french,france,0.888457846,attitudetowardfrance,0.747285641,malary,0.689372288
2383,normandy,france,0.716937746,baseunits,0.696431463,overseascombat,0.69181983
3517,theamericansouth,france,0.599525772,aficourses,0.58289998,attitudetowardfrance,0.570240091
1151,europeantheater,france,0.58877455,shows,0.583549914,germany,0.578212964
3332,southseas,france,0.579749953,pointsystem,0.552828794,orientation,0.543943174
3322,southamerica,france,0.57749215,attitudetowardfrance,0.566896574,aficourses,0.551169981
613,china,france,0.569695469,savings,0.566189265,gibill,0.563462055
1392,furloughs,furloughs,1,surrender,0.724721027,timeoff,0.709938347
1390,furlough,furloughs,0.981961774,surrender,0.772560978,timeoff,0.749185919
1391,furloughpolicy,furloughs,0.923380085,timeoff,0.718487533,surrender,0.717962494
801,convalescentfurlough,furloughs,0.821718174,rest,0.754568464,reccenters,0.697650888
2192,morefurloughs,furloughs,0.816862742,redeployment,0.683110307,returnees,0.66266049
1083,emergencyfurlough,furloughs,0.812639148,redeployment,0.723910751,demobilization,0.723069106
1393,furloughsneeded,furloughs,0.802769481,combatstress,0.650969392,anxieties,0.647692049
1616,homesickness,furloughs,0.718510513,anxieties,0.645085482,postwaropportunities,0.638380053
3617,tropics,furloughs,0.683756921,prophylaxis,0.66316644,baseunits,0.659097214
3327,southerncamps,furloughs,0.655413549,surrender,0.61383114,baseunits,0.597452375
3331,southernstates,furloughs,0.629483809,adjustment,0.616644132,surrender,0.60764543
2319,nightmare,furloughs,0.591793316,anxieties,0.565312064,segregation,0.525822286
1569,hayfever,furloughs,0.578337529,veneraldisease,0.564843402,lengthofwar,0.553703986
507,buckpassing,furloughs,0.576145178,dischargees,0.567924412,postexchanges,0.558766406
3323,southcarolina,furloughs,0.551723806,blacks,0.546452196,france,0.53261567
2193,morehelp,furtherservice,0.862225092,promotion,0.764364005,facilities,0.745826174
2204,moresay,furtherservice,0.853096888,name,0.807340108,usos,0.807155846
3014,renewing,furtherservice,0.839566551,retraining,0.810152973,conversion,0.788192277
2187,more,furtherservice,0.82786673,ups,0.827689451,name,0.820221174
2994,reinforcements,furtherservice,0.818858753,returnees,0.780207881,supplies,0.771895482
1583,helpme,furtherservice,0.813184822,mission,0.800141677,evaluation,0.774802622
2200,morepasses,furtherservice,0.793637919,promotion,0.725968492,promotions,0.714538332
2205,moretime,furtherservice,0.78775018,currentevents,0.705270723,ups,0.697507895
2199,moreoptions,furtherservice,0.785869214,promotion,0.740358882,forwardareas,0.738646814
2307,newstart,furtherservice,0.77628891,promotion,0.772299768,retraining,0.755489362
1373,freshstart,furtherservice,0.77580494,promotion,0.75143033,ups,0.706275771
2198,moreopportunities,furtherservice,0.769170637,promotion,0.752944158,facilities,0.716146037
2201,morepay,furtherservice,0.765795787,promotion,0.76538649,ups,0.742533559
1654,iamback,furtherservice,0.759057103,promotion,0.753348942,mission,0.750787563
2279,newbeginnings,furtherservice,0.747422573,promotions,0.731095444,promotion,0.730805236
2195,moremanpower,furtherservice,0.735950978,promotion,0.697443115,ups,0.688754047
2194,morejobs,furtherservice,0.716978228,promotion,0.70421522,retraining,0.654661226
2189,morebreaks,furtherservice,0.690889138,reassignment,0.666034394,redeployment,0.649065144
917,detailspostedearlier,furtherservice,0.674796102,retraining,0.666188898,opinionoftomorrow,0.65524877
3135,savelifes,furtherservice,0.655143704,mission,0.609727795,prophylaxis,0.609101955
2206,moretimeneeded,furtherservice,0.650574632,currentevents,0.648289249,reassignment,0.642007477
2203,moreradios,furtherservice,0.645329163,promotion,0.617147018,artillery,0.616736564
2197,moremilk,furtherservice,0.612581662,promotion,0.578161725,conversion,0.555989848
1420,german,germanclothing,0.931946453,germans,0.928578925,germany,0.872375669
2390,norwegian,germanclothing,0.617399056,alaska,0.607596347,germans,0.603165462
1419,german-prisoners-of-war,germanradio,0.693836356,germans,0.650843468,germanclothing,0.628485118
1421,germans,germans,1,germanclothing,0.882471974,germany,0.853145679
158,americans,germans,0.706294878,ups,0.695139941,usos,0.694857612
2681,polish,germans,0.657554243,racial,0.648588749,yank,0.645820764
1422,germany,germany,1,attitudetowardgermany,0.876269269,germans,0.853145696
2248,nazigermany,germany,0.830003809,attitudetowardgermany,0.773919005,germans,0.761771611
2249,nazism,germany,0.733644792,germans,0.704712249,attitudetowardgermany,0.695909392
1601,hitler,germany,0.70913323,germans,0.702854958,strategicbombing,0.662322987
1150,europe,germany,0.703531357,france,0.694578099,conversion,0.6675996
2114,midwest,germany,0.653354145,conversion,0.618433922,draft,0.607697284
3100,russia,germany,0.582782943,alaska,0.557369531,usos,0.557089618
549,canada,germany,0.552115022,alaska,0.550271484,usos,0.539202205
3770,visitrussia,germany,0.510065978,attitudetowardgermany,0.49573459,alaska,0.487080168
1436,gibill,gibill,1,aficourses,0.708782836,usos,0.668249061
1440,girights,gibill,0.883317045,moraleprogram,0.644628977,usos,0.637498278
1437,gibillofrights,gibill,0.862707993,transferaccountplan,0.655815077,baseunits,0.632559777
1439,gilogic,gibill,0.805660963,orientation,0.687372397,pointsystem,0.669105545
3636,unclesam,gibill,0.592519064,company,0.581591417,usos,0.577696332
1363,franksinatra,gibill,0.583660802,italy,0.526746394,britishpapers,0.512919301
3511,texas,gibill,0.55236054,mission,0.520251757,returnees,0.512218114
421,billyrosemillionaire,gibill,0.522815446,veday,0.491922837,promotion,0.489920137
1461,goldbricking,goldbricking,1,promotion,0.664649717,wac,0.635577906
1462,goldbricks,goldbricking,0.985899555,promotion,0.608937116,ups,0.583780722
1460,goldbrick,goldbricking,0.965172127,promotion,0.616718515,ups,0.605355444
2067,medal,goldbricking,0.739305067,promotion,0.732414226,starsandstripes,0.723125017
2317,nickel,goldbricking,0.687859416,name,0.640005571,krations,0.630943233
2140,mining,goldbricking,0.668700595,sectioncief,0.600118083,promotions,0.590814392
2068,medalhunter,goldbricking,0.636657816,returnees,0.616107719,malary,0.615739536
1486,government,government,1,company,0.728735491,media,0.72357714
1494,governmenttime,government,0.905306053,billeting,0.661236481,company,0.655775294
1485,govermentplan,government,0.898229086,transferaccountplan,0.745076504,warfinformation,0.704757426
1492,governmentplan,government,0.898229086,transferaccountplan,0.745076504,warfinformation,0.704757426
1495,governmentwork,government,0.880348809,politicalviews,0.635869566,servicepersonnel,0.633810597
1487,governmentaid,government,0.867266115,transferaccountplan,0.6882103,promotions,0.675833553
1829,joingovernment,government,0.862506311,politicalviews,0.637703552,transferaccountplan,0.623591258
1489,governmentassistance,government,0.855361175,transferaccountplan,0.693464002,promotions,0.675855946
1491,governmentjob,government,0.840385782,politicalviews,0.581716374,servicepersonnel,0.576330687
1497,govt,government,0.834350398,usos,0.81240508,draft,0.786923413
1493,governmentresponsibility,government,0.828215491,duty,0.725733012,mission,0.710289012
1943,lifeofthegovernment,government,0.791669031,politicalviews,0.603073689,businessownership,0.584833126
1909,legislation,government,0.790286447,billeting,0.755293614,publications,0.73916973
3729,usgovernment,government,0.771472953,usos,0.711516443,foreignpolicy,0.660489484
2224,mps,government,0.771266833,politicalviews,0.693552347,billeting,0.657334998
1658,ideasforthegovernment,government,0.762387182,politicalviews,0.699921518,foreignpolicy,0.651002508
2843,publicfunds,government,0.758884574,media,0.738497152,mediainfluence,0.71532776
1243,federalaid,government,0.750889622,usos,0.709057623,promotions,0.704242089
657,civilservice,government,0.750863909,servicepersonnel,0.742445571,branchofservice,0.723733642
2767,presidentialpower,government,0.746275296,politicalviews,0.635856944,britishpapers,0.624427896
1498,govtjob,government,0.744223575,careers,0.711360431,company,0.700357614
2766,president,government,0.735186303,headquarters,0.703538799,inducationm,0.702048887
1488,governmentalerts,government,0.732561148,newsmaps,0.674783295,cbiroundup,0.667388471
1878,lawmakers,government,0.730746527,officers,0.628027144,militarypolice,0.617913313
2499,onthegovtdime,government,0.72713023,gibill,0.656700168,cbiroundup,0.653489292
3825,washington,government,0.726402325,headquarters,0.719711922,swpacific,0.689188274
785,congress,government,0.712352928,cbiroundup,0.640102518,billeting,0.63849901
1881,lawyer,government,0.701101478,business,0.667756091,careers,0.65084685
1845,keepthepoliticsindc,government,0.56658735,politicalviews,0.557771068,foreignpolicy,0.516554073
1517,groundpersonnel,groundpersonnel,1,baseunits,0.757838036,equipment,0.681239643
1542,hangar,groundpersonnel,0.793338816,baseunits,0.741506348,headquarters,0.702291547
110,aircrew,groundpersonnel,0.788926084,comabtflying,0.746788713,baseunits,0.655566055
111,airfield,groundpersonnel,0.776088207,baseunits,0.728002005,comabtflying,0.712440722
1304,flightpersonnel,groundpersonnel,0.761626517,comabtflying,0.723037026,servicepersonnel,0.607247797
107,aircorps,groundpersonnel,0.749291831,baseunits,0.738676919,comabtflying,0.694217126
633,civilianaircorps,groundpersonnel,0.72014874,civilianskills,0.682946933,civilians,0.627910117
105,aircorp,groundpersonnel,0.716424967,comabtflying,0.671262331,baseunits,0.655932595
2904,radar,groundpersonnel,0.671230308,artillery,0.659202198,baseunits,0.627382522
1570,headquarters,headquarters,1,company,0.826938567,usos,0.825804958
725,commander,headquarters,0.880254728,ncos,0.834966659,usos,0.820566944
3376,stationed,headquarters,0.866491403,mission,0.85433978,duty,0.843643557
1742,institutional,headquarters,0.855115636,usos,0.841355494,publications,0.828458647
1347,fort,headquarters,0.837554557,barracks,0.802296778,baseunits,0.761784505
726,commanders,headquarters,0.833967275,ncos,0.801079727,leadershi,0.795322488
580,chainofcommand,headquarters,0.829958897,leadershi,0.82880359,mission,0.792824418
2982,regimentation,headquarters,0.828633187,ncos,0.825208418,usos,0.816823896
2862,quartermaster,headquarters,0.821135585,enlisted,0.806375333,ncos,0.786855798
1378,frontline,headquarters,0.818232349,usos,0.775929743,inducationm,0.768248395
728,commandingofficer,headquarters,0.817051277,sectioncief,0.806221401,ncos,0.788282345
533,cadres,headquarters,0.811809178,evaluation,0.811762001,mission,0.810554697
2238,myplace,headquarters,0.804156004,courses,0.769238336,housign,0.758890707
3443,superiors,headquarters,0.80008979,servicepersonnel,0.795243567,leadershi,0.769594986
1379,frontlines,headquarters,0.786161194,usos,0.76652345,inducationm,0.757874691
729,commandingofficers,headquarters,0.785634743,servicepersonnel,0.781396061,leadershi,0.77608499
1353,fortknox,headquarters,0.785278357,barracks,0.75664559,baseunits,0.718187232
3189,sergeant,headquarters,0.783424489,ncos,0.783066117,sectioncief,0.778360719
511,build,headquarters,0.77086989,draft,0.755054742,usos,0.751384652
2451,office,headquarters,0.770353159,barracks,0.734756022,company,0.697267358
1349,fortbenning,headquarters,0.753854881,baseunits,0.74001637,postexchanges,0.731946333
3239,signalcompany,headquarters,0.749117173,postexchanges,0.747658123,sectioncief,0.72787948
2564,pack,headquarters,0.735214488,draft,0.729556547,company,0.726522456
3245,singalcorps,headquarters,0.728889923,postexchanges,0.726712461,servicepersonnel,0.704964311
3240,signalcorps,headquarters,0.728889923,postexchanges,0.726712461,servicepersonnel,0.704964311
2023,makeastand,headquarters,0.687932832,preparedness,0.670195255,orientation,0.662925677
3363,standinghispost,headquarters,0.622098147,duty,0.611353451,servicepersonnel,0.609729049
1595,highprices,heavybombardmentgroups,0.671862813,aggression,0.671171305,combatstress,0.666795899
1608,homefront,homefront,1,housign,0.812822524,barracks,0.699339925
1610,homelife,homefront,0.907354622,housign,0.784349355,livingconditions,0.681235584
1614,homeplan,homefront,0.904563887,housign,0.80224738,barracks,0.673910191
1604,home-ownership,homefront,0.902948286,housign,0.791003707,personalservices,0.675774361
1640,house,homefront,0.861807863,housign,0.803931392,barracks,0.760889426
1613,homeownership,homefront,0.852155896,housign,0.73442057,businessownership,0.678028024
1605,home,homefront,0.838111415,housign,0.754891759,returnees,0.739011909
1612,homeowner,homefront,0.83224134,housign,0.718513139,businessownership,0.649853218
528,buyahome,homefront,0.779983836,housign,0.729376922,barracks,0.568353584
1606,homebound,homefront,0.778115606,returnees,0.776550133,company,0.706657588
3487,tasteofhome,homefront,0.770874164,housign,0.683020634,benefits,0.615520933
2945,readyforhome,homefront,0.757324654,housign,0.660149218,opinionoftomorrow,0.59469986
512,buildahome,homefront,0.746163977,housign,0.699352213,barracks,0.600508079
1618,hometown,homefront,0.746159814,company,0.744467039,autobiography,0.720359808
529,buyahouse,homefront,0.739782635,housign,0.70948334,barracks,0.537928614
1843,keepmehome,homefront,0.71272989,housign,0.599793915,barracks,0.584645772
1972,livinglikerielly,homefront,0.69873615,company,0.694903593,housign,0.687532157
2270,neighbors,homefront,0.698731171,housign,0.671310115,company,0.64621855
1620,hometrouble,homefront,0.685070625,mess,0.650682996,enemies,0.649858478
2944,ready4home,homefront,0.676580599,returnees,0.655823093,inducationm,0.598133933
2257,neededathome,homefront,0.666992006,barracks,0.616703593,housign,0.614457076
3940,writehome,homefront,0.666453645,autobiography,0.663664547,furloughs,0.659287958
1921,letsgohome,homefront,0.665400501,rest,0.652847176,returnees,0.647493344
530,buyingahouse,homefront,0.641506594,housign,0.596135025,businessownership,0.526957683
1568,hawaii,honolulu,0.8923303,swpacific,0.709693089,postwar,0.619203086
2019,mainland,honolulu,0.746189887,swpacific,0.7200669,pointsystem,0.692442375
2610,pearlharbor,honolulu,0.705622995,swpacific,0.593740281,japan,0.575107093
3438,sun-tans,honolulu,0.587983654,orientation,0.586780359,starsandstripes,0.561463585
1633,hospitalfacilities,hospitalfacilities,1,hospitalization,0.904162731,doctors,0.832932265
1636,hospitals,hospitalfacilities,0.938971792,hospitalization,0.913936687,doctors,0.84855772
1634,hospitalissues,hospitalfacilities,0.884469072,hospitalization,0.847920273,doctors,0.772665498
3786,walterreedhospital,hospitalfacilities,0.719857967,hospitalization,0.716836456,doctors,0.679586428
1635,hospitalization,hospitalization,1,hospitalfacilities,0.904162731,doctors,0.863769759
1632,hospital,hospitalization,0.903892051,hospitalfacilities,0.882065973,doctors,0.829549176
2086,medication,hospitalization,0.813007759,doctors,0.784590267,dispensaries,0.747789737
363,bedchecks,hospitalization,0.656324762,barracks,0.645095466,mess,0.643071402
362,bedcheck,hospitalization,0.654007691,barracks,0.652774072,mess,0.64990226
1641,housing,housign,1,homefront,0.812822502,livingconditions,0.785698279
513,building,housign,0.807472488,headquarters,0.792189904,barracks,0.765904012
195,architecture,housign,0.792670663,barracks,0.706720297,decorations,0.681817595
1002,domestic,housign,0.779403271,company,0.763824975,headquarters,0.739500143
2948,realestate,housign,0.766913864,homefront,0.715112114,promotions,0.647538802
791,construction,housign,0.761190431,headquarters,0.758618244,publications,0.750619518
3226,shipyard,housign,0.74523713,headquarters,0.742805035,barracks,0.734293465
498,brooklyn,housign,0.642851424,draft,0.63568807,us-clubs,0.578627319
792,constructionengineering,housign,0.627970465,artillery,0.599662266,jobevluation,0.59356241
630,civilengineering,housign,0.594798233,prophylaxis,0.561658605,artillery,0.558006108
1706,induction,inducationm,1,usos,0.818005118,conscription,0.810801765
1707,inductioncenter,inducationm,0.93640666,headquarters,0.775675082,usos,0.760094144
1705,inductees,inducationm,0.831279781,promotions,0.800781129,draft,0.783754443
1075,election,inducationm,0.733821815,government,0.706112792,promotions,0.699797083
1414,generalmarshall,inducationm,0.72327732,headquarters,0.705506431,usos,0.686070108
3785,wakeupamerica,inducationm,0.674162429,promotion,0.672473516,usos,0.669710903
604,chemist,inducationm,0.64960586,company,0.63701877,courses,0.632840375
36,75thdivision,inducationm,0.631982083,returnees,0.62900394,headquarters,0.616694096
197,argentina,inducationm,0.6153696,courses,0.60930305,baseunits,0.6033795
423,biology,inducationm,0.600315011,courses,0.568982549,prophylaxis,0.547825364
1718,infantry,infantry,1,armyliving,0.787461376,combat,0.774066316
1720,infantrymen,infantry,0.952716776,armyliving,0.755840903,combat,0.7482924
1719,infantrylife,infantry,0.926715184,armyliving,0.83092564,armfilms,0.76905906
205,army,infantry,0.89097588,armyliving,0.861467166,armytalks,0.83119362
257,armyskills,infantry,0.86358709,armyliving,0.8555771,armytalks,0.828445049
259,armysystem,infantry,0.862022392,armytalks,0.852040051,armyscorecardplan,0.849271002
262,armyuniform,infantry,0.839507938,armyliving,0.81782302,armyinsurance,0.809351744
3309,soldiers,infantry,0.839049056,servicepersonnel,0.822904514,combat,0.796115861
104,airborneinfantry,infantry,0.834860803,overseascombat,0.696849544,groundpersonnel,0.693992565
3295,soldier,infantry,0.831165206,enlisted,0.802308307,servicepersonnel,0.793225679
3316,solider,infantry,0.831165206,enlisted,0.802308307,servicepersonnel,0.793225679
1721,infantryproblems,infantry,0.820210156,armfilms,0.692729962,armyliving,0.687315929
354,battalions,infantry,0.812637406,conscription,0.792993469,enlisted,0.772796178
353,battalion,infantry,0.808590414,headquarters,0.803840675,enlisted,0.790387476
3308,soldierresponses,infantry,0.806450095,armytalks,0.771089226,servicepersonnel,0.76077147
3313,soldiersofcolor,infantry,0.805687108,armyliving,0.705940875,armytalks,0.705599668
221,armyfirst,infantry,0.787889657,conscription,0.736970546,armytalks,0.73345329
3301,soldierexpression,infantry,0.78303043,servicepersonnel,0.753028763,weapons,0.713232358
3296,soldierattitude,infantry,0.768140754,servicepersonnel,0.749131974,armyliving,0.71277037
3610,troopships,infantry,0.75750386,baseunits,0.720444728,servicepersonnel,0.713812805
16,2ndarmy,infantry,0.715689407,armyliving,0.659480372,armfilms,0.651390358
573,cavalry,infantry,0.69991568,combat,0.663287132,conscription,0.641708334
1355,fortsheridan,infantry,0.699792202,barracks,0.680932612,headquarters,0.675074036
1413,generalarnold,infantry,0.694777945,ncos,0.66614372,armytalks,0.658352924
3606,trenchfoot,infantry,0.665671485,rations,0.642748344,supplies,0.629976372
1325,footsoldiers,infantry,0.633162432,supplies,0.627202091,weapons,0.61376479
3484,tankdestroyer,infantry,0.596070933,warindustries,0.56178528,artillery,0.560877221
28,4thtankgroup,infantry,0.559067415,ncos,0.54848514,pxs,0.500243998
574,cavalryrulesinfantrydrools,infantry,0.541246101,armyscorecardplan,0.535736174,armyinsurance,0.533441464
1726,information,information,1,facilities,0.886199177,publications,0.849535732
916,details,information,0.908287574,facilities,0.885273103,mission,0.860496713
176,answers,information,0.858943322,courses,0.824491874,orientation,0.819711535
1727,informaton,information,0.850526019,evaluation,0.845158815,usos,0.843239378
1657,ideas,information,0.829506327,opinions,0.81839433,attitudes,0.796279443
1751,intelligence,information,0.817697549,efficiency,0.800425232,morale,0.792842615
3368,startsearching,information,0.76739758,retraining,0.745527959,training,0.737917516
1908,legalopportunities,information,0.63649478,publications,0.636362391,facilities,0.626054197
3234,sicily,italy,0.642463655,france,0.609083869,baseunits,0.595397645
1224,fascism,italy,0.627523629,germany,0.623561162,prosecutionofthewar,0.62108289
1791,japan,japan,1,japanese,0.846130743,japanesesurrender,0.664423775
2113,mexico,japan,0.644306939,swpacific,0.610984716,promotions,0.610823507
1792,japanese,japanese,1,japan,0.846130732,germans,0.643334271
1104,english,japanese,0.739179419,courses,0.721222059,evaluation,0.719841434
614,chinese,japanese,0.625146998,savings,0.574950472,minorities,0.565976476
2112,mexican,japanese,0.596807773,krations,0.55755953,alaska,0.543068513
1807,jobevaluation,jobevluation,1,jobpreference,0.863295782,jobturnover,0.767922592
1814,jobplacement,jobevluation,0.932208505,jobpreference,0.874603468,careers,0.751195965
1818,jobsearch,jobevluation,0.900398505,jobpreference,0.840007044,jobturnover,0.791100625
1808,jobevluation,jobevluation,0.892417655,jobpreference,0.811430719,jobturnover,0.787081955
1824,jobtraining,jobevluation,0.886135885,jobpreference,0.81306224,training,0.79038274
1146,establishjob,jobevluation,0.862670225,jobpreference,0.8071585,careers,0.763386691
1088,employment,jobevluation,0.857417958,jobpreference,0.844535212,careers,0.833067866
1803,job,jobevluation,0.85641962,jobpreference,0.838669937,company,0.813637932
1804,jobappointment,jobevluation,0.855286034,jobpreference,0.817850852,careers,0.751614704
1821,jobskill,jobevluation,0.847768323,jobpreference,0.836675052,jobsatisfaction,0.756744254
1432,gettingajob,jobevluation,0.837130291,jobpreference,0.790904877,careers,0.744427095
1819,jobsearching,jobevluation,0.833980404,jobpreference,0.778287772,jobturnover,0.754345787
3911,workforce,jobevluation,0.831978051,careers,0.792644285,company,0.790108392
1810,jobinhand,jobevluation,0.830517322,jobpreference,0.795947116,company,0.712143784
1812,joboppertunity,jobevluation,0.828889656,jobpreference,0.828866057,jobturnover,0.779915488
1424,getajob,jobevluation,0.814084265,jobpreference,0.783209944,careers,0.763312375
3910,workflow,jobevluation,0.799870396,evaluation,0.77987356,information,0.763698516
276,asaworker,jobevluation,0.78478872,servicepersonnel,0.768863282,jobpreference,0.724263651
3922,workorientated,jobevluation,0.78351982,jobpreference,0.760136355,duty,0.757440476
3909,workethic,jobevluation,0.782541927,jobpreference,0.761543358,duty,0.718593979
1823,jobswitch,jobevluation,0.779250242,jobpreference,0.754741834,jobturnover,0.75286161
3907,workday,jobevluation,0.773032289,jobturnover,0.719029549,jobpreference,0.68126497
1820,jobsecurity,jobevluation,0.769078778,servicepersonnel,0.756211115,jobpreference,0.73230659
3774,vocationalguidance,jobevluation,0.768976007,training,0.761593278,jobpreference,0.756667428
3914,workhours,jobevluation,0.766371818,jobturnover,0.748970148,jobpreference,0.706384188
1809,jobhunt,jobevluation,0.76129181,jobpreference,0.731140665,jobturnover,0.709224343
321,backtowork,jobevluation,0.752213539,retraining,0.75024648,careers,0.708177243
1860,laborfront,jobevluation,0.747792841,jobpreference,0.713494018,usintheworld,0.68444353
1188,factoryworker,jobevluation,0.730085146,jobturnover,0.673291928,businessownership,0.624183172
1189,factoryworkers,jobevluation,0.721555851,jobturnover,0.670753549,businessownership,0.615504695
1187,factorylife,jobevluation,0.718064028,businessownership,0.704156059,jobturnover,0.693196819
3682,unions,jobevluation,0.71740726,jobpreference,0.691992421,company,0.680637953
3917,workingman,jobevluation,0.712346268,men,0.695661724,jobpreference,0.678565653
2012,machinist,jobevluation,0.699732964,billeting,0.675797007,equipment,0.662753761
2472,officeworkers,jobevluation,0.662697883,business,0.62687544,jobturnover,0.60552993
1815,jobpreference,jobpreference,1,jobevluation,0.863295782,careers,0.767046971
1805,jobchoice,jobpreference,0.954536194,jobevluation,0.825313885,careers,0.810802118
1806,jobethic,jobpreference,0.857591696,jobevluation,0.853780385,livingconditions,0.684155439
1816,jobs,jobpreference,0.846288869,jobevluation,0.838600433,careers,0.807590775
1813,jobopportunities,jobpreference,0.829854257,jobevluation,0.802261177,careers,0.753330232
3781,wages,jobpreference,0.764042641,jobevluation,0.761359228,jobturnover,0.741624992
3111,salary,jobpreference,0.751119277,jobevluation,0.732558855,jobturnover,0.729862315
2602,payreservation,jobpreference,0.718494486,timeoff,0.707265458,pointsystem,0.701199997
1817,jobsatisfaction,jobsatisfaction,1,efficiency,0.801872054,benefits,0.758435164
1822,jobstability,jobsatisfaction,0.924212811,efficiency,0.815649,morale,0.768325989
1471,goodjobs,jobsatisfaction,0.868875159,efficiency,0.8360027,benefits,0.801847801
3920,workisgood,jobsatisfaction,0.859776042,efficiency,0.840254446,prideinoutfit,0.777419584
3726,usefuljobs,jobsatisfaction,0.834032657,efficiency,0.797303753,benefits,0.79314245
3133,satisfiedsoldier,jobsatisfaction,0.830628158,confidenceintroops,0.816938556,efficiency,0.797377259
