index,transcriber_tag,expert_tag_1,score_1,expert_tag_2,score_2,expert_tag_3,score_3
852,darkcopy,censorship,0.7990930364823308,segregation,0.7931956838521507,limitedassignments,0.7428257815706002
597,chasingsuccess,promotion,0.7990640332625689,furtherservice,0.7142376485571807,promotions,0.6823841654448216
934,dirtyuniform,vindictiveness,0.7990458084017166,anxieties,0.7972327174190513,censorship,0.7879093788163861
3656,unequalpay,vindictiveness,0.79898910644097,segregation,0.7569581190913272,enemyvindictiveness,0.7395422635295206
3721,usa,usos,0.7989783833369064,orientation,0.747128885747388,wac,0.7340463484706578
3723,usarmy,armytalks,0.7987405008835996,armfilms,0.7873841424759236,armyinsurance,0.7790720968724707
1204,fame,benefits,0.7987247726015879,promotion,0.7908608690735376,facilities,0.7514907058244706
3082,rollcall,discharge,0.7987159052077742,cbiroundup,0.7896924873753264,returnees,0.7771980042011534
1775,investments,publications,0.7986919452130755,promotions,0.7947281106746209,transferaccountplan,0.7879815081222861
2466,officerstandards,officers,0.7986682920019991,officertraining,0.7897692890924486,servicepersonnel,0.7742503060981263
872,defence,evaluation,0.7986455233068903,mission,0.787279503898217,headquarters,0.7833288053383772
1001,dollars,savings,0.7985848956471016,ratings,0.7300572038348634,billeting,0.681590395059211
1800,jim,discharge,0.7985229086026194,name,0.7813061844305741,inducationm,0.7713135089178803
673,closer,orientation,0.798477504952728,forwardareas,0.7788664586321947,facilities,0.7689267937251846
74,advice,evaluation,0.7984757369620971,opinions,0.7979507789751422,adjustment,0.7856933218059204
609,childless,brief,0.7984444295757083,noncoms,0.7943527281897715,limitedassignments,0.7824350657287803
496,brokenpromises,anxieties,0.798335313007963,censorship,0.7649324213420874,vindictiveness,0.748538528291948
2611,penalty,censorship,0.7982580832435723,timeoff,0.7598088652909163,segregation,0.7439983538361289
3195,serviceclub,servicepersonnel,0.7981649045467333,branchofservice,0.7812149230805439,usoclubs,0.7304647120898525
3799,warexpenses,warbonds,0.7979795881971639,warindustries,0.7793630424000025,warnews,0.7528850329150133
3645,underutilized,anxieties,0.7979780564954474,vindictiveness,0.7817923394387637,limitedassignments,0.7794948520612861
843,cussing,aggression,0.7978857918623479,vindictiveness,0.746265061375136,anxieties,0.7263941428841645
274,artist,shows,0.7977627660346254,publications,0.7892873734810023,equipment,0.7777781577366127
2530,other,attitudes,0.7977526775260415,malary,0.7707716237609735,specialservices,0.7697158979412738
2344,nohiking,noncoms,0.7976396852702782,timeoff,0.584682358676682,censorship,0.5718023131064007
2267,negroquestion,blacks,0.7976370148101841,racial,0.7398423492277512,segregation,0.6828011833991251
588,changedplans,reassignment,0.7975718196890522,redeployment,0.7354814879150772,anxieties,0.7231853420428468
3695,unknowngoals,noncoms,0.7975298743240089,limitedassignments,0.7955085763599237,anxieties,0.7837311038822333
2017,mailcensorship,censorship,0.7974799168812627,separationcenters,0.611451191291514,enemyatrocities,0.6064824553673513
1412,gender,racial,0.7973920406675988,attitudes,0.7730697194013431,minorities,0.772163556627583
3637,unclesamdoesn,noncoms,0.7973004580899171,limitedassignments,0.6172064824416983,brief,0.5663952042006923
1302,flexibleplans,leisuretime,0.7972237469074323,recreation,0.7784444845742374,preparedness,0.7750400154624464
2793,privacy,leisuretime,0.7972045133143574,efficiency,0.7718580063832603,brief,0.7701307856785528
3407,strength,efficiency,0.7971675460909173,morale,0.7895753177515248,discipline,0.7590537150903776
3406,strenght,efficiency,0.7971675460909173,morale,0.7895753177515248,discipline,0.7590537150903776
133,allotment,billeting,0.797085766216301,redistributionstations,0.7844502235633805,transferaccountplan,0.7818345583512175
2060,maturity,efficiency,0.7969960984483783,morale,0.7902297356681108,orientation,0.7760531207147863
3277,sneak,anxieties,0.796943931382165,limitedassignments,0.7617157198412392,censorship,0.7495604962322339
1147,ethics,discipline,0.7969409244908499,duty,0.7887117292387694,mission,0.7409060809511107
3146,schoolchoice,education,0.7969321316613888,chilhood,0.6357646927520381,courses,0.6321545236059976
193,apprenticeship,training,0.7968917414096122,company,0.7559785312991388,retraining,0.7483723649332417
2212,motivated,preparedness,0.796786139154967,morale,0.7825645163247109,facilities,0.7822013502824621
992,divisions,malary,0.7966980590445297,separationcenters,0.7820482672667718,usos,0.7796972828472567
180,antisemitism,censorship,0.796632460207876,enemyvindictiveness,0.7492209335244256,enemyatrocities,0.7210057639003487
2421,notourproblem,brief,0.7963102859981662,noncoms,0.7751808232995553,limitedassignments,0.7439629898547754
2701,poorsystem,censorship,0.7962189484489688,segregation,0.7852118959675548,vindictiveness,0.7665872999781363
1671,impatience,combatstress,0.7962014535112408,aggression,0.788483362302138,anxieties,0.7806057599997823
2447,off-duty,timeoff,0.7961900935706697,limitedassignments,0.7367603672271982,noncoms,0.7315390663908068
2905,radical,ups,0.796181149812729,attitudes,0.77938533078107,aggression,0.764812356848786
1594,highhopes,morale,0.7961438051742007,benefits,0.7787104750814458,mission,0.774941060013903
3569,trading,billeting,0.7960946981148025,promotions,0.7567628877712961,publications,0.740980434024636
3732,usmilitary,militarypolice,0.7959832546528842,armytalks,0.7671338442206667,infantry,0.7544742450876696
2052,marriedlife,maritalstatus,0.7959495316560132,careers,0.640839178919041,autobiography,0.6163150649801876
2006,loyalsoldier,confidenceintroops,0.7958798925680299,morale,0.7117948255164227,efficiency,0.7069140811949703
3832,wasteofmoney,vindictiveness,0.795879698417335,censorship,0.786931734517503,enemyvindictiveness,0.7804774762979476
656,civilservant,servicepersonnel,0.795812612392751,government,0.7273887470819707,officers,0.71982423925956
1522,grunt,adjustment,0.7956995464534238,ups,0.7706975487477219,yank,0.7694749802124129
1282,finishthis,surrender,0.7956822407418209,discharge,0.7733036032799737,timeoff,0.7636630561935355
134,allotments,redistributionstations,0.7955121131078908,billeting,0.7925909530646116,transferaccountplan,0.7721325891767667
2604,payroll,billeting,0.7954438744517066,company,0.7588366275625449,sectioncief,0.7392652209012809
2855,q49,name,0.7953446718409632,wac,0.7936283533931683,discharge,0.7774827887189487
804,cooking,food,0.7952097748728952,rations,0.6938774630430704,preparedness,0.6377853676836971
3856,welfare,moraleprogram,0.795109708931469,benefits,0.7943290787716834,morale,0.7838291318050403
2396,notasinglefellow,noncoms,0.7950695821952646,brief,0.6088864568273268,limitedassignments,0.6014552423191281
3523,thefew,brief,0.7950404871374168,limitedassignments,0.7658527263019848,malary,0.7580380002807668
1426,getbackourjobs,retraining,0.7950368040589958,returnees,0.7219539460209876,careers,0.6770050185654454
1626,hooah,wac,0.7949837767799696,discharge,0.7928260987951056,usos,0.7825100080472496
874,defense,mission,0.7949559851896436,orientation,0.792170909564056,preparedness,0.7890644937540283
443,blurry,anxieties,0.7949198673418276,censorship,0.76257571616459,vindictiveness,0.7538307260342273
3250,singlesoldier,noncoms,0.7948691890933303,limitedassignments,0.7097365299430224,brief,0.7031232302215303
3384,staying,rest,0.7947239361969787,leisuretime,0.6321028760664286,brief,0.6275074276242507
1266,fightingspirit,combat,0.7946779688630884,combatstress,0.7225620098807615,fightinfacts,0.7174034456842873
328,badgrammar,vindictiveness,0.7945969526150881,censorship,0.785442297678887,enemyvindictiveness,0.7499317298369693
1278,financialstability,savings,0.7943622732760223,efficiency,0.7687046539897036,benefits,0.7205268688188874
1455,goarmy,armyliving,0.7943261559977862,infantry,0.7824204196946729,combat,0.7767302595030314
972,dispatchers,officers,0.7942738087511311,servicepersonnel,0.7909674970612208,equipment,0.7466451152323557
671,cliques,attitudes,0.7942471907621145,facilities,0.7490733661094618,media,0.7482540462913466
1646,humor,entertainment,0.794185283049694,benefits,0.7906627718250699,efficiency,0.764293112633482
2688,poll,evaluation,0.7940984182470013,draft,0.7927875375212992,name,0.7891715357194732
3414,strikes,adjustment,0.7940462805961421,yank,0.7700205569401061,evaluation,0.7687331625050159
587,changecareer,reassignment,0.7940083749412985,retraining,0.7707577471622813,careers,0.7643120432560374
3340,specialservice,specialservices,0.7939656881515192,billeting,0.7514798041989363,returnees,0.7490844899986167
584,chances,pointsystem,0.7939521002242814,orientation,0.7910104340512047,attitudes,0.7859095585814503
582,challenging,anxieties,0.7939318941405746,attitudes,0.7800775383287322,aggression,0.7727295887208173
2925,rank,discipline,0.7939005162548394,ups,0.7931781602217491,morale,0.7818198015832397
2404,notenough,vindictiveness,0.7938513492719456,limitedassignments,0.7917068006013868,noncoms,0.789097021202211
3210,settling_down,surrender,0.7938218968817558,timeoff,0.7716218101861487,rest,0.7597884183054073
2415,notmarried,noncoms,0.7937886592364014,censorship,0.7203440282130356,limitedassignments,0.6873666822074647
2045,marginalia,adjustment,0.7937226036182331,evaluation,0.7787509668667367,malary,0.7683623292345056
2200,morepasses,furtherservice,0.7936379185741964,promotion,0.725968492483277,promotions,0.714538331777067
3556,totalwar,lengthofwar,0.7935958879064948,aggression,0.7585080525497234,enemyatrocities,0.7127186256742822
903,depressed,censorship,0.7935756526474625,vindictiveness,0.7835716557201732,anxieties,0.7479553288296885
2438,nurses,patientcare,0.793563487685456,doctors,0.7404644346440837,hospitalization,0.7346269562063361
1125,entitlement,adjustment,0.7934865429719475,mission,0.7895750385643272,evaluation,0.7887731067955348
3557,tough,anxieties,0.793472563091634,combatstress,0.7902124327313278,aggression,0.785457850541676
1542,hangar,groundpersonnel,0.7933388158897651,baseunits,0.7415063484492869,headquarters,0.7022915466118153
1374,friction,adjustment,0.7932755954952558,rotation,0.7726586451901526,ups,0.7665000550811902
1737,innoculation,preparedness,0.7931451104839196,benefits,0.7637641440631512,information,0.7625827019488377
1177,extra,ups,0.7931350585685875,malary,0.7895692250454912,usos,0.7598503317407821
3215,sexism,censorship,0.7931221324540909,vindictiveness,0.7598920441905098,enemyvindictiveness,0.7503642300911141
2457,officerhate,censorship,0.7931002192737195,vindictiveness,0.7337228828893033,enemyvindictiveness,0.7317214021295929
2156,missedchances,limitedassignments,0.7930317572901299,censorship,0.7733602404107324,vindictiveness,0.760040398447645
3465,sweet,benefits,0.7929890845164879,efficiency,0.7576954585767566,leisuretime,0.713304848876158
202,arms,clothing,0.7929876928765346,orientation,0.7718679749105124,equipment,0.7691723090813134
2186,morals,morale,0.792932223511748,efficiency,0.7915622312835002,discipline,0.7879100328496994
2378,norest,noncoms,0.792912934744922,limitedassignments,0.6769893119031728,timeoff,0.6660309499288969
753,compensation,adjustment,0.7928241014577025,returnees,0.7666875506636444,evaluation,0.7624536570286696
195,architecture,housign,0.7926706629015156,barracks,0.7067202967983365,decorations,0.6818175952663558
808,corporation,company,0.7925665148464431,businessownership,0.7515790963835435,business,0.745848471327611
3464,swearing,aggression,0.7924918291951955,yank,0.7114959788997257,censorship,0.7001697221716258
492,broke,censorship,0.7923335632281984,timeoff,0.7764568027832991,vindictiveness,0.7291741125731054
1014,doyourpart,mission,0.792259368347556,preparedness,0.7846105415853679,evaluation,0.7837692301785597
3593,trauma,anxieties,0.7920288131542567,combatstress,0.7725878570434018,adjustment,0.7664481881234125
1080,eloquent,discipline,0.7919774402737767,attitudes,0.7734016531623514,efficiency,0.7715580130315519
2322,noaftercare,noncoms,0.7918166256509459,limitedassignments,0.5717036778519944,timeoff,0.5614114043464467
493,broken,censorship,0.7916976966259175,vindictiveness,0.759417297285974,anxieties,0.7473904250774146
1943,lifeofthegovernment,government,0.791669030592095,politicalviews,0.6030736893064795,businessownership,0.5848331264141062
1061,ecstatic,benefits,0.7915632618559179,efficiency,0.7822876831205509,prideinoutfit,0.7652309691926767
3158,seewhereittakesme,orientation,0.7915601565291444,mission,0.7509731018799166,courses,0.7500424977240554
3835,wastetime,vindictiveness,0.7915042626783461,censorship,0.7891342723531198,timeoff,0.7675052461905553
2870,questionariesforsoldiers,armytalks,0.7913435672697509,armyscorecardplan,0.7652024594694761,armyliving,0.6942092588527955
2181,moral,efficiency,0.7912695966343604,morale,0.7807527924497054,discipline,0.7603141231331857
2244,navigation,orientation,0.7912281489562495,information,0.7500734127934678,forwardareas,0.7482406469747922
1704,individualism,attitudes,0.7912191969852984,opinions,0.7581924329211677,adjustment,0.7433098187180973
595,changeyourmind,reassignment,0.7911956773250872,redeployment,0.7320773071538274,timeoff,0.7258624993093395
3392,stickwithit,discipline,0.791185545658731,mission,0.7880023813626094,orientation,0.7863501725600227
1385,ftwarren,usos,0.7911007343588999,headquarters,0.7726252519481942,malary,0.7537695356837445
2235,myfolks,company,0.791091777197452,usos,0.7492576501137628,headquarters,0.748338710592775
960,disease,veneraldisease,0.7910091581103784,censorship,0.7456423088380931,anxieties,0.7018446753058075
2281,newcareer,careers,0.7909804641697404,retraining,0.7491793702340698,promotions,0.7377466127284752
3061,returninghome,returnees,0.7909536573405119,retraining,0.7017144872985794,homefront,0.6754576674490517
3596,traveler,returnees,0.7908532084697423,adjustment,0.7636705834451125,publications,0.7611405044835058
1769,introvert,vindictiveness,0.7907920835417526,brief,0.7530363884451818,limitedassignments,0.7487590847273168
1126,entitlements,adjustment,0.7907000357531857,transferaccountplan,0.7881110738682,evaluation,0.78750593823517
1276,financial,savings,0.7905936796285543,business,0.7185542189391302,ratings,0.7103203529737702
3066,returntowar,warnews,0.790549591612362,warbonds,0.7883838516161357,lengthofwar,0.7602977664753188
996,doctorssuck,censorship,0.7905149320415207,enemyatrocities,0.6995657380782997,vindictiveness,0.6719089465801266
117,airplane,comabtflying,0.7904524718724353,groundpersonnel,0.652997685336404,rotation,0.5671863235245951
1170,experienced,efficiency,0.7904377582677271,discipline,0.7816452648391228,leadershi,0.7716329375319696
583,chance,pointsystem,0.7904277680423435,name,0.7386609246068009,malary,0.7386244475397109
1909,legislation,government,0.7902864473080096,billeting,0.7552936141335909,publications,0.7391697303867676
3391,stenotypy,publications,0.7901853702912205,usos,0.7809588518566456,prophylaxis,0.774919968149714
3526,thesoldier,servicepersonnel,0.7900845607020017,infantry,0.7630051648847939,officers,0.729570934838285
2789,prisonerofwar,pows,0.7898593223265806,treatmentofpows,0.7507991939571873,warbonds,0.7194122579101802
1736,innocent,efficiency,0.789758128295504,brief,0.7595880635027966,benefits,0.7533993336985458
3064,returntonormalcy,efficiency,0.7896037869605576,leisuretime,0.7448679512081541,morale,0.7068903230843402
1873,laterhours,opinionoftomorrow,0.7894960734934637,timeoff,0.6421651702760548,postwar,0.6362225206114085
3447,supplementarypay,returnees,0.7894637383610528,adjustment,0.7882138283982247,furtherservice,0.7486848521386681
3780,wagegap,jobturnover,0.7893706266125137,jobpreference,0.6696630586336447,jobevluation,0.6413557848629837
1184,facscism,evaluation,0.7892927578498113,prophylaxis,0.7805609480093505,publications,0.7709865831258248
2005,loyalamerican,confidenceintroops,0.7890464393222736,efficiency,0.737730375749445,morale,0.7358890261480413
823,court,usos,0.7890271629044404,evaluation,0.78598758210713,name,0.781545956569233
3830,wastedtime,vindictiveness,0.7889664935934324,limitedassignments,0.7581204200240969,censorship,0.740886399726187
2605,pays,adjustment,0.7889613033332519,evaluation,0.7835708949770229,ups,0.7616430417736378
790,considerusplease,preparedness,0.7889551189665523,evaluation,0.7869329387207971,mission,0.7771519943842179
110,aircrew,groundpersonnel,0.788926083691425,comabtflying,0.7467887126467448,baseunits,0.6555660546598051
567,caretaker,adjustment,0.7889260308139595,company,0.7706393453204574,duty,0.7625001126607891
1401,futurejobs,opinionoftomorrow,0.7889120031328873,careers,0.7613453828365013,jobpreference,0.688973905892345
2583,partnership,company,0.7888753629512336,allies,0.7812066262512077,benefits,0.7704386688264323
3628,typo,equipment,0.7888510871526415,information,0.74436456098462,publications,0.7403821474546425
2700,poorphotography,censorship,0.7888339487809454,vindictiveness,0.753832440903127,limitedassignments,0.7505408362335583
1930,life,company,0.7887212841124873,careers,0.7833392123794015,name,0.7826211717126237
1994,losttime,limitedassignments,0.7886850576085457,anxieties,0.7464669418871906,timeoff,0.744774324894894
2561,ownership,company,0.7886627081403883,publications,0.7797864738259955,mission,0.7786708649883173
1308,fly,comabtflying,0.7886317936226304,rotation,0.6894165894040115,forwardareas,0.6579000654305367
500,brotherhood,morale,0.7886081872230124,discipline,0.7720696251383516,leadershi,0.7693210570031492
3357,stagnant,noncoms,0.7883312854147542,limitedassignments,0.7792508799841673,brief,0.7673588969942506
1591,highereducation,education,0.788316277509896,careers,0.6753963002391687,furtherservice,0.6396927959550233
2693,poorgrade,vindictiveness,0.7882180521078471,segregation,0.7822966017721036,censorship,0.7705054237952131
3375,station,wac,0.7881495360107245,pointsystem,0.7810710187275314,evaluation,0.7701166753090684
2372,nopolitics,noncoms,0.7881177519719783,brief,0.5901034892569539,limitedassignments,0.5750284408495671
3207,settled,efficiency,0.7880631568390751,surrender,0.7799926801423168,morale,0.7548464087548192
140,ambition,ups,0.7880150587691394,promotion,0.7867871567418994,facilities,0.7856434577617734
254,armyretirement,armyliving,0.7879927904228967,armyinsurance,0.7617971010215727,armytalks,0.7369154875519045
1763,interrupted,malary,0.787980440986467,reassignment,0.7775599066579499,timeoff,0.7770185897234098
3145,school,education,0.7879433265800588,courses,0.7303161065179383,training,0.6899590561650397
654,civillian,civilianskills,0.787920425169481,efficiency,0.7432706258068702,discipline,0.7061031790089669
221,armyfirst,infantry,0.7878896570504086,conscription,0.7369705464674537,armytalks,0.7334532896178289
2205,moretime,furtherservice,0.7877501801463318,currentevents,0.7052707226759865,ups,0.6975078945769438
3954,years,age,0.7876855403726422,lengthofservice,0.7288629603843222,company,0.7175455046159885
2430,notunequal,efficiency,0.7876697434576034,brief,0.7535604961379211,morale,0.7237148353849426
3244,simplequestion,brief,0.7876409612882753,efficiency,0.7811498609958092,leisuretime,0.7496074538233733
3626,twofrontwar,warbonds,0.7875201569062351,lengthofwar,0.782283406241941,warnews,0.7424820082869003
3846,wecanallgetalong,efficiency,0.7875029527545883,prideinoutfit,0.7369041624229892,morale,0.7367779885114549
1097,engaged,company,0.7875014775967683,mission,0.7459011170858819,adjustment,0.7422175164365006
3838,water,dischargees,0.7874856855990167,discharge,0.7858246150679695,clothing,0.7536152484735312
938,disabled,limitedassignments,0.787436673705562,segregation,0.7532118557532399,censorship,0.7475997324718742
335,badpaysystem,censorship,0.7874294018687857,enemyvindictiveness,0.75947946660406,vindictiveness,0.7518787237496325
3816,warrantofficer,officers,0.7874046065879288,servicepersonnel,0.7872918786864286,ncos,0.7525926109922779
2678,policing,officers,0.7874034018861212,militarypolice,0.6683914127076742,duty,0.6297014555655721
2403,noteinmargin,pointsystem,0.7874031207558495,evaluation,0.7497804366753633,adjustment,0.7279510163820458
1128,environment,clothing,0.7873628372653334,equipment,0.7820085961160552,attitudes,0.7719109971831327
2091,mefirst,usos,0.787323921940337,name,0.7836028095354619,wac,0.7711186499689309
888,democracy,efficiency,0.7873136423271526,morale,0.6795916574519715,leadershi,0.6759758309002186
2695,poorleadership,vindictiveness,0.78729008934934,censorship,0.77829625763749,segregation,0.7600687989357974
192,apprentice,training,0.7872044302829525,company,0.7671974555670309,adjustment,0.7622144685735127
3167,selectivesevrice,separationcenters,0.7871663551115391,malary,0.7831869030045691,censorship,0.7790567919188026
2685,politicalscience,politicalviews,0.7870625205190966,foreignpolicy,0.669292211223682,government,0.6504520772704158
1480,goodsoldier,confidenceintroops,0.7870114664067877,efficiency,0.7242945197250652,jobsatisfaction,0.6961747329746285
2027,makethebestofit,benefits,0.787004776513826,preparedness,0.783565655565987,morale,0.7487782681202925
2711,post-war,postwar,0.7869852280731539,postwarworld,0.7565255689225285,postwarexpections,0.7498558688261737
2785,print,publications,0.7869044825098434,discharge,0.7610841065589653,evaluation,0.7605662479790711
2901,racist,racial,0.7868847947883166,segregation,0.7496492514829979,enemyvindictiveness,0.7357857605103607
312,awards,promotions,0.7868601207833554,evaluation,0.7856608076611362,promotion,0.7696921551265514
3076,rifles,weapons,0.786789582016436,infantry,0.6810641904774709,combat,0.6673137057858289
1864,laidbacklifestyle,rest,0.7867768675397221,brief,0.7184748509864249,leisuretime,0.7168813885595072
2540,outwiththeold,timeoff,0.7867680904416858,surrender,0.7153907446591029,age,0.6902896075167768
3183,senthome,returnees,0.786715314689336,furloughs,0.7128856741404612,surrender,0.6900645048530278
3425,study,evaluation,0.7866899120454037,courses,0.7866345079096787,reccenters,0.7327036682225314
1343,forgottenvalor,noncoms,0.786582035968727,limitedassignments,0.7383255766533839,brief,0.7069938705437712
2632,physical,physicalfitness,0.7865429718996063,clothing,0.7764063642123687,equipment,0.7652276158989653
1448,givewhatyouget,evaluation,0.7865180803214898,discharge,0.7858210855976934,orientation,0.7661903988053277
970,disorganizedunits,anxieties,0.7864955997665,censorship,0.7584247787678111,limitedassignments,0.7527457612509015
3673,unhealthyclimate,vindictiveness,0.786449578365548,enemyvindictiveness,0.7581265433316342,censorship,0.756399750208854
2367,nopatience,noncoms,0.7863886508542582,vindictiveness,0.7503491022759576,censorship,0.7415653338676668
1005,donemypart,mission,0.7863863977733027,duty,0.7559346011313363,courses,0.7527708823753199
971,dispatcher,servicepersonnel,0.7863506064863025,officers,0.7765052576851897,branchofservice,0.7323467563610829
3382,stayin,rest,0.7863396070347926,surrender,0.6381152904798595,barracks,0.6190716185804895
1587,heroism,efficiency,0.7863334053897196,morale,0.7844197791692673,benefits,0.7704822531774849
646,civiliansdon,noncoms,0.7862212315250499,civilians,0.7829531604372421,civilianskills,0.7685332929466849
1530,gungho,wac,0.7862075360211362,name,0.7721450859598156,usos,0.770193885471957
851,dark,segregation,0.7861923434026312,censorship,0.7728405111858976,limitedassignments,0.760457530363147
1379,frontlines,headquarters,0.7861611943037079,usos,0.7665234503221112,inducationm,0.7578746908531482
1724,infested,censorship,0.786153772517312,aggression,0.7633849077924489,anxieties,0.7425044692583607
1756,international,orientation,0.7859193629873682,mission,0.7762808763904082,usos,0.7686370515180444
1508,greatsurvey,benefits,0.7859096675965804,efficiency,0.7812058669729705,prideinoutfit,0.7571900214253389
2199,moreoptions,furtherservice,0.7858692136952123,promotion,0.740358882423387,forwardareas,0.7386468139912462
3409,stressfree,leisuretime,0.7857390239264508,efficiency,0.7492963107622108,brief,0.7254346929180349
905,depression,censorship,0.7857051893275661,segregation,0.745006170750714,vindictiveness,0.7152348176516033
765,comrades,allies,0.785702587328041,enlisted,0.761046207468653,morale,0.7608223436894408
729,commandingofficers,headquarters,0.7856347427823249,servicepersonnel,0.7813960612808064,leadershi,0.7760849902105489
1071,efm,usos,0.7855393120571699,livetalen,0.7731467703883261,wac,0.762203983524429
2128,militarypolitics,militarypolice,0.7854434826632668,armytalks,0.7302002395383402,politicalviews,0.6926992924541502
3386,stayingin,rest,0.7854309692128015,barracks,0.6288084710791009,leisuretime,0.6098486299054781
478,breeding,training,0.7853696797942553,orientation,0.7834004134512051,adjustment,0.760550438438502
1353,fortknox,headquarters,0.7852783571567559,barracks,0.7566455903645447,baseunits,0.7181872318876757
3099,rushedtowar,discharge,0.7851853488603956,dischargees,0.7833903597744288,wac,0.763912259301852
2758,preferentialtreatment,benefits,0.7850855185457967,attitudes,0.751935288013485,adjustment,0.7407249975058545
3383,stayinarmy,armyliving,0.7850671840763596,armytalks,0.7427446776784126,barracks,0.697103792992275
2094,menofcolor,men,0.7850103749176159,racial,0.7022301209900425,blacks,0.6980126207116526
3373,states,usos,0.7848808862052181,promotions,0.7663522353140972,orientation,0.7556930904433075
3358,stagnation,timeoff,0.7848063826111351,censorship,0.7199619426128063,surrender,0.7004215085137555
276,asaworker,jobevluation,0.784788719840731,servicepersonnel,0.7688632819517635,jobpreference,0.724263651421719
1891,leadershipchange,leadershi,0.7846967920567276,retraining,0.7382397636142677,reassignment,0.7197668792079284
3749,vernacular,attitudes,0.7846910204510531,facilities,0.7762961813947079,orientation,0.7623279781723302
1045,dust,anxieties,0.7846234833204041,censorship,0.755582060740165,vindictiveness,0.7308711458460952
2691,poorconditions,segregation,0.784513127151975,censorship,0.7783556811617818,vindictiveness,0.7681290489717582
3898,wives,women,0.7845083596066758,maritalstatus,0.7001702112952259,company,0.6479192901410965
2690,poor,limitedassignments,0.7844998096694605,vindictiveness,0.7735519496802112,segregation,0.7704737411718977
1940,lifelessons,training,0.7843860685570866,careers,0.7219000062550849,education,0.7201725984439634
1447,givesusachance,preparedness,0.7843228474005717,orientation,0.7592160067661198,mission,0.7446484083610747
606,chevrons,malary,0.7843060607865489,adjustment,0.7681841806637,usos,0.7559354841611019
1051,eager,ups,0.7841460314724612,facilities,0.7529892447495303,preparedness,0.7454408266400141
3173,selfless,efficiency,0.7840585699586246,brief,0.7753514698334182,morale,0.7189250148537522
3926,worldwar,warnews,0.7839922793619913,warindustries,0.7838264202843068,warbonds,0.7613865598148538
2964,records,shows,0.7839756867210754,company,0.7642570921682926,usos,0.763640975201259
2315,nextwar,lengthofwar,0.783953086070045,warnews,0.774571600630016,warbonds,0.723673372646438
1096,energetic,entertainment,0.7839426260745106,benefits,0.7753849368586282,efficiency,0.7698400203366468
2420,notoldarmy,noncoms,0.7836984704444718,limitedassignments,0.606184621367379,civilianskills,0.5940643482530032
2350,nojobs,noncoms,0.7836161313108584,limitedassignments,0.6320607940760111,censorship,0.6048793615183119
3922,workorientated,jobevluation,0.7835198204979525,jobpreference,0.7601363545228832,duty,0.7574404759875767
1575,heart,wac,0.7834618006853995,name,0.7650391047774062,courses,0.7500982482810311
983,distance,brief,0.7834591327966967,limitedassignments,0.775732990711436,pointsystem,0.762919986377249
2635,physicallyhurt,aggression,0.7834484464618985,combatstress,0.7440815328461325,vindictiveness,0.7299128623570283
2566,paidleave,savings,0.7834439628903868,jobsatisfaction,0.7478102455519597,leisuretime,0.7301727888863827
3189,sergeant,headquarters,0.7834244891028952,ncos,0.7830661172046124,sectioncief,0.7783607185132716
603,chemicalengineering,chemicalwarfare,0.7833839614035059,prophylaxis,0.5457924292918653,artillery,0.5221755658088679
1238,favoritism,benefits,0.783348550186444,attitudes,0.7794265899573082,opinions,0.7772935965376458
419,bill,wac,0.7833073995039184,malary,0.7819285266667543,name,0.7735661706488235
3346,spending,discharge,0.7832181451151706,ratings,0.7789871719269634,billeting,0.7781651597730904
2302,newsetup,reassignment,0.783143686821859,retraining,0.7673111472566752,promotions,0.7550051137720587
3881,whywefight,fightinfacts,0.7830758844628267,combat,0.7770766756913255,combatstress,0.7178185123986144
3301,soldierexpression,infantry,0.7830304297589398,servicepersonnel,0.75302876331787,weapons,0.7132323583893552
3107,saddened,vindictiveness,0.7828432422799279,censorship,0.7782933996848844,anxieties,0.7624533841234106
3237,sickness,censorship,0.7825683113191209,anxieties,0.7361788608960063,segregation,0.6990715655519616
416,biggsfield,usos,0.7825565114074398,headquarters,0.7581708109506478,company,0.7580074987220833
3909,workethic,jobevluation,0.7825419268573045,jobpreference,0.7615433584173338,duty,0.7185939792714976
3396,stockade,billeting,0.7824163104606591,company,0.7648830240358374,supplies,0.7538637993678272
3900,woke,discharge,0.7823606775503873,ups,0.7705295752543388,orientation,0.7704854609939846
932,diplomacy,allies,0.7823051929533317,opinionofallies,0.7176344402954676,government,0.7110260749737549
2825,promises,mission,0.7822954561763664,furtherservice,0.7691260764036494,orientation,0.7542799183778809
3787,wantout,timeoff,0.782213759736002,surrender,0.7658412474303251,anxieties,0.7594687531367594
59,activeduty,enlisted,0.782115483214723,servicepersonnel,0.769029369207555,combat,0.7508443280769663
626,city,media,0.7820780470036139,housign,0.7616915589252536,shows,0.7184372789972061
2607,peaceandquiet,leisuretime,0.782034327345519,rest,0.7585421341937372,brief,0.7046624601969685
1531,gunner,ncos,0.78199316412711,usos,0.750411491265566,headquarters,0.7302463178322627
3788,wantsout,timeoff,0.7819279096978407,anxieties,0.7689351907035967,surrender,0.7448557383978462
2478,old,age,0.7816582056151903,autobiography,0.6838010565940015,timeoff,0.6679404132503699
712,combatsoldier,combat,0.7815435326490874,infantry,0.7756353895443064,armyliving,0.7083839983023855
3374,stateside,promotions,0.7815218896534519,returnees,0.7801757039210255,orientation,0.7760077431673075
